date,close
2020-03-03,16.21
2020-03-04,16.31
2020-03-05,16.68
2020-03-06,16.07
2020-03-09,15.18
2020-03-10,15.24
2020-03-11,14.83
2020-03-12,13.41
2020-03-13,12.74
2020-03-16,11.8
2020-03-17,11.18
2020-03-18,10.57
2020-03-19,9.24
2020-03-20,10.5
2020-03-23,9.79
2020-03-24,10.71
2020-03-25,11.55
2020-03-26,11.78
2020-03-27,11.58
2020-03-30,11.52
2020-03-31,11.47
2020-04-01,11.7
2020-04-06,11.91
2020-04-07,12.53
2020-04-08,12.76
2020-04-09,12.81
2020-04-10,12.8
2020-04-13,12.71
2020-04-14,13.24
2020-04-15,13.39
2020-04-16,13.5
2020-04-17,14.22
2020-04-20,14.25
2020-04-21,13.3
2020-04-22,13.38
2020-04-23,13.63
2020-04-24,13.5
2020-04-27,14.21
2020-04-28,14.2
2020-04-29,14.6
2020-04-30,15.12
2020-05-04,14.31
2020-05-05,14.44
2020-05-06,14.31
2020-05-07,14.81
2020-05-08,14.81
2020-05-11,15.03
2020-05-12,14.76
2020-05-13,14.9
2020-05-14,14.47
2020-05-15,14.73
2020-05-18,14.45
2020-05-19,14.7
2020-05-20,14.64
2020-05-21,15.11
2020-05-22,14.5
2020-05-25,14.66
2020-05-26,15.11
2020-05-27,15.04
2020-05-28,14.87
2020-05-29,14.87
2020-06-01,15.24
2020-06-02,15.37
2020-06-03,15.87
2020-06-04,16.12
2020-06-05,16.48
2020-06-08,16.82
2020-06-09,16.94
2020-06-10,17.29
2020-06-11,16.6
2020-06-12,16.36
2020-06-15,15.85
2020-06-16,16.64
2020-06-17,16.67
2020-06-18,16.79
2020-06-19,16.8
2020-06-22,16.79
2020-06-23,16.91
2020-06-24,17.11
2020-06-29,16.71
2020-06-30,17.01
2020-07-01,17.34
2020-07-02,17.64
2020-07-03,18.08
2020-07-06,18.74
2020-07-07,18.79
2020-07-08,19.11
2020-07-09,19.32
2020-07-10,18.95
2020-07-13,19.47
2020-07-14,19.45
2020-07-15,19.67
2020-07-16,19.33
2020-07-17,19.43
2020-07-20,19.46
2020-07-21,20.22
2020-07-22,20.41
2020-07-23,20.45
2020-07-24,20.34
2020-07-27,21.43
2020-07-28,21.43
2020-07-29,21.13
2020-07-30,21.8
2020-07-31,21.82
2020-08-03,21.3
2020-08-04,21.93
2020-08-05,22.16
2020-08-06,22.42
2020-08-07,22.28
2020-08-10,22.63
2020-08-11,22.34
